time y_true y_pred u u_adv
160 2.0722888269835056 -0.08552503 0.9908127178170864 0.9808127
161 2.0921074389679153 -0.085762404 0.9863439252302393 0.9763439
162 2.109525253634027 -0.085987404 0.9810120661016789 0.97101206
163 2.1244792404642254 -0.08620136 0.9748290118813571 0.964829
164 2.136911116359788 -0.08640618 0.9678080960802371 0.9578081
165 2.1467676347333566 -0.0847526 0.9599640811122752 0.9499641
166 2.1540008704507483 -0.08552878 0.9513131228510834 0.94131315
167 2.1585684995263033 -0.08579233 0.9418727329879277 0.9318727
168 2.160434072401874 -0.08605831 0.9316617392806434 0.92166173
169 2.1595672795609056 -0.086325355 0.9207002437858219 0.91070026
170 2.155944208146014 -0.08658302 0.9090095791691468 0.8990096
171 2.1495475881610355 -0.08682837 0.8966122631911063 0.8866123
172 2.1403670267471093 -0.08706158 0.8835319514674305 0.87353194
173 2.1283992289272784 -0.08728421 0.869793388605523 0.8597934
174 2.113648203115941 -0.08749784 0.8554223578198725 0.8454224
175 2.0961254495889827 -0.08589045 0.8404456291309196 0.83044565
176 2.0758501300085523 -0.08665806 0.8248909062531687 0.8148909
177 2.0528492159944696 -0.086931236 0.8087867722793957 0.79878676
178 2.02715761463362 -0.08720953 0.7921626342687068 0.78216267
179 1.998818268721431 -0.08748934 0.7750486668468639 0.7650487
180 1.9678822294377847 -0.08775985 0.7574757549277651 0.74747574
181 1.9344086990763378 -0.08801809 0.7394754356652634 0.72947544
182 1.8984650413744155 -0.08826438 0.7210798397445337 0.71107984
183 1.8601267569341853 -0.08850008 0.7023216321221453 0.69232166
184 1.8194774211891684 -0.08872697 0.6832339523236111 0.673234
185 1.7766085823582922 -0.08718987 0.6638503544067491 0.6538504
186 1.731619616848364 -0.08795078 0.6442047466984622 0.63420475
187 1.6846175396214231 -0.08824401 0.6243313314116943 0.61433136
188 1.6357167671430075 -0.088538826 0.6042645442482878 0.59426457
189 1.5850388306784553 -0.088835105 0.5840389940922279 0.574039
190 1.5327120379153487 -0.089122035 0.5636894028964092 0.5536894
191 1.4788710811693437 -0.08939641 0.5432505458644874 0.5332506
192 1.4236565907868461 -0.08965854 0.5227571920277158 0.5127572
193 1.367214632799632 -0.089909986 0.502244045314771 0.49224406
194 1.3096961504216107 -0.09015246 0.48174568621062375 0.4717457
195 1.2512563496134368 -0.08871923 0.4612965140983293 0.45129654
196 1.1920540296818647 -0.08946294 0.4409306903753865 0.4309307
197 1.1322508607305173 -0.08977147 0.4206820824338675 0.41068208
198 1.072010610736894 -0.09009342 0.4005842085910452 0.39058423
199 1.0114983260925405 -0.0904185 0.38067018405457487 0.3706702
200 0.9508794705999631 -0.09073457 0.3609726680035599 0.35097268
201 0.890319029155465 -0.09103667 0.3415238118639743 0.33152384
202 0.8299805836392138 -0.091315754 0.3223552088539691 0.31235522
203 0.7700253698521026 -0.09158361 0.3034978448715584 0.29349786
204 0.7106113256448962 -0.09184203 0.284982050794064 0.27498206
205 0.6518921416317506 -0.090519585 0.2668374562554802 0.25683746
206 0.5940163270127203 -0.09125702 0.2490929449646978 0.23909295
207 0.5371263039866844 -0.09158097 0.23177661162414598 0.2217766
208 0.4813575449509995 -0.09192091 0.21491572050507457 0.20491572
209 0.4268377670889317 -0.09226377 0.19853666573221257 0.18853666
210 0.37368619897447447 -0.09259685 0.1826649333271131 0.17266493
211 0.3220129334172011 -0.09291656 0.16732506505593792 0.15732506
212 0.2719183798801853 -0.093223184 0.15254062412389674 0.14254062
213 0.22349282840258242 -0.09351818 0.13833416275501687 0.12833416
214 0.1768161350394285 -0.09380314 0.12472719169227542 0.11472719
215 0.13195753641727573 -0.09249308 0.11174015164958911 0.10174015
216 0.08897559814959749 -0.093212605 0.09939238674350187 0.08939239
217 0.04791829864758877 -0.09355039 0.08770211992884569 0.07770212
218 0.008823246418300382 -0.09390678 0.07668643045903167 0.06668643
219 -0.028281974592221756 -0.09426529 0.0663612333880681 0.056361236
220 -0.06337934051459604 -0.09461301 0.05674126112781053 0.046741262
221 -0.09645981605176505 -0.09494473 0.04784004707045486 0.05784005
222 -0.12752269088275697 -0.09526266 0.03966991128273689 0.049669914
223 -0.1565748411508516 -0.09556813 0.03224194827485172 0.042241946
224 -0.1836299347849733 -0.09586273 0.025566016843682815 0.035566017
225 -0.20870760022450577 -0.09440117 0.019650731986525893 0.029650731
226 -0.2318325781611042 -0.09508726 0.014503458878185271 0.024503458
227 -0.2530338752004166 -0.09543426 0.010130308901021678 0.020130308
228 -0.2723439369539888 -0.095801964 0.006536137714334089 0.016536137
229 -0.28979785610982756 -0.096170485 0.003724545346294461 0.013724545
230 -0.3054326286415049 -0.0965271 0.0016978782885765376 0.011697878
231 -0.31928646865884314 -0.09686808 0.00045723357081378646 0.0104572335
232 -0.3313981896387658 -0.09719393 2.4647890871087874e-06 0.010002465
233 -0.34180665705258 -0.0975063 0.00033219005979351346 0.0103321895
234 -0.3505503148541847 -0.09780686 0.001443801867479333 0.011443801
235 -0.3576667860122629 -0.09609715 0.0033334787725446957 0.013333479
236 -0.36319254532626116 -0.0967427 0.005996198942133657 0.0159962
237 -0.3671626611967132 -0.09709475 0.009425755465034102 0.019425755
238 -0.36961060183215144 -0.09746958 0.013614773409006242 0.023614774
239 -0.37056810055041467 -0.09784402 0.018554728576665624 0.028554728
240 -0.37006507433679503 -0.098205015 0.024235967913835588 0.03423597
241 -0.36812958960890246 -0.098549336 0.030647731522202182 0.04064773
242 -0.3647878691565599 -0.09887741 0.037778176226095805 0.047778174
243 -0.3600643344220174 -0.09919111 0.04561440064135264 0.055614397
244 -0.3539816776119321 -0.099492475 0.05414247169241482 0.06414247
245 -0.34656095854410307 -0.09743506 0.06334745252218327 0.07334745
246 -0.33782172159200524 -0.09803255 0.07321343173754585 0.083213426
247 -0.32778212856919475 -0.09838458 0.08372355393208414 0.09372355
248 -0.31645910387127757 -0.09876092 0.09486005142611709 0.10486005
249 -0.3038684886492646 -0.09913529 0.10660427716299803 0.116604276
250 -0.2900252012142223 -0.09949497 0.11893673869950727 0.12893674
251 -0.2749434012629578 -0.099837005 0.1318371332271398 0.14183713
252 -0.2586366558652429 -0.10016209 0.1452843835602382 0.15528439
253 -0.24111810546446918 -0.10047198 0.15925667502612567 0.16925669
254 -0.2224006284170153 -0.10076866 0.17373149319172476 0.1837315
255 -0.2024970028334951 -0.09830812 0.18868566236063727 0.19868566
256 -0.1814200646905214 -0.09885534 0.20409538477414635 0.21409538
257 -0.15918286135805712 -0.09920199 0.21993628044936386 0.22993629
258 -0.1357987998381968 -0.099574044 0.2361834275874205 0.24618344
259 -0.11128178913958946 -0.09994297 0.2528114034845798 0.2628114
260 -0.0856463763206964 -0.10029774 0.2697943258790589 0.25979432
261 -0.0589078758273775 -0.10063384 0.2871058946664996 0.2771059
262 -0.031082491828379192 -0.10095234 0.3047194339171862 0.29471946
263 -0.002187433318237356 -0.10125525 0.32260793412842725 0.31260794
264 0.027758978187209644 -0.10154598 0.34074409464589905 0.33074412
265 0.058737208490531156 -0.09872207 0.35910036618824853 0.34910038
266 0.09072641817582598 -0.09922475 0.3776489934098511 0.367649
267 0.12370437774999579 -0.09956347 0.39636205743725217 0.38636208
268 0.15764739048868404 -0.09992813 0.415211518315664 0.40521154
269 0.19253022298953945 -0.10028857 0.4341692573026689 0.42416927
270 0.22832604341533513 -0.10063267 0.4532071189472733 0.44320711
271 0.2650063673924254 -0.1009581 0.47229695289344836 0.46229696
272 0.30254101151560636 -0.10126693 0.491410655348417 0.48141065
273 0.34089805439822807 -0.10157689 0.5105202101571109 0.5005202
274 0.38004380519601694 -0.10187141 0.5295977294254613 0.5195977
275 0.41994277952424713 -0.09868278 0.5486154936365498 0.5386155
276 0.46055768268035846 -0.09914423 0.5675459912049774 0.557546
277 0.5018494000776574 -0.0994716 0.586361957416318 0.57636195
278 0.5437769947901926 -0.09982512 0.6050364126999951 0.59503645
279 0.5862977121040724 -0.10017367 0.6235427001855081 0.61354274
280 0.6293669909662926 -0.10050565 0.641854522493585 0.63185453
281 0.672938482218436 -0.100818776 0.6599459777154588 0.649946
282 0.7169640734992976 -0.10111419 0.6777915945352571 0.6677916
283 0.7613939206974946 -0.10140901 0.6953663664522098 0.6853664
284 0.8061764858323658 -0.10169056 0.7126457850612457 0.7026458
